Gene,Log_Tom2d
PITG_01149,-0.072253876
PITG_01151,0.396746408
PITG_01152,-0.216158706
PITG_01153,-0.469840383
PITG_01154,-0.195519991
PITG_01155,-0.296215881
PITG_01156,0.258443977
PITG_01157,-0.401319864
PITG_01158,0.231954282
PITG_01159,0.396820324
PITG_01160,-0.034818778
PITG_01161,-0.040234933
PITG_01162,0.478075667
PITG_01163,0.059734185
PITG_01164,-1.986812002
PITG_01165,-0.171828021
PITG_01166,-0.245337917
PITG_01167,0.362628891
PITG_01168,0.351635717
PITG_01169,-0.327204369
PITG_01170,0.447147722
PITG_01171,-0.473830096
PITG_01172,-0.20671112
PITG_01173,-0.146860987
PITG_01174,-0.346146855
PITG_01178,-0.005103741
PITG_01180,-0.100871634
PITG_01181,-0.698984623
PITG_01182,-0.992148344
PITG_01183,-0.010236622
PITG_01184,-0.797603796
PITG_01185,-0.204162511
PITG_01186,-0.109684268
PITG_01187,-0.340813699
PITG_01188,-0.077842819
PITG_01189,-0.124923821
PITG_01190,0.159297275
PITG_01192,-0.410144835
PITG_01193,-0.627128828
PITG_01195,0.164691546
PITG_01196,-0.019297658
PITG_01197,-0.016231804
PITG_01198,-0.267388596
PITG_01199,0.110766197
PITG_01200,0.070717423
PITG_01201,-0.065768255
PITG_01202,0.194294208
PITG_01203,-0.16138915
PITG_01204,-0.054631318
PITG_01205,0.184432247
PITG_01206,-0.503540417
PITG_01207,0.302266323
PITG_01208,-1.004390123
PITG_01209,0.115391778
PITG_01210,0.349190616
PITG_01211,0.347023902
PITG_01212,-0.103866117
PITG_01214,-0.153287799
PITG_01215,0.131672895
PITG_01216,0.378834194
PITG_01217,-0.533670182
PITG_01218,-1.784204525
PITG_01219,0.355606438
PITG_01222,-0.899010111
PITG_01223,-0.103781442
PITG_01224,0.28419099
PITG_01225,-0.049130944
PITG_01226,0.382498262
PITG_01227,-0.703629606
PITG_01228,0.377019127
PITG_01229,-0.029166903
PITG_01230,-0.423836091
PITG_01231,-0.017037906
PITG_01232,0.041348599
PITG_01233,0.780334137
PITG_01234,0.177438013
PITG_01235,-0.195492745
PITG_01236,0.330960039
PITG_01237,-0.282511461
PITG_01238,-1.229902092
PITG_01239,-0.764831443
PITG_01240,0.147922995
PITG_01241,0.83146672
PITG_01242,-0.610682159
PITG_01243,-0.134897795
PITG_01244,0.02991511
PITG_01245,-0.559134428
PITG_01246,-0.183808109
PITG_01247,0.135787176
PITG_01248,0.472928127
PITG_01249,-0.262679144
PITG_01250,-0.373832583
PITG_01251,0.872278282
PITG_01252,-0.248661732
PITG_01253,-0.161468373
PITG_01254,-0.043974925
PITG_01255,-0.370398534
PITG_01256,-0.063335787
PITG_01257,-0.487386857
PITG_01258,-0.154521676
PITG_01259,0.170530366
PITG_01260,-0.725894002
PITG_01261,-0.263994799
PITG_01262,-0.048456448
PITG_01263,-0.595473614
PITG_01264,-0.1940197
PITG_01265,-0.414938054
PITG_01266,0.657494192
PITG_01267,-0.52746386
PITG_01268,0.255080603
PITG_01269,0.024970239
PITG_01270,-0.816637283
PITG_01271,-0.430728415
PITG_01272,0.662232197
PITG_01273,-0.073864434
PITG_01274,0.251096246
PITG_01275,-0.015900451
PITG_01276,-0.348230404
PITG_01277,1.07713702
PITG_01278,0.442373211
PITG_01279,-0.321259884
PITG_01280,-0.404374199
PITG_01281,0.172573775
PITG_01282,0.215642341
PITG_01283,-0.121478535
PITG_01284,0.329546086
PITG_01285,-0.752927027
PITG_01286,0.19021621
PITG_01287,-0.284620947
PITG_01288,0.095866662
PITG_01289,0.34390845
PITG_01290,-0.441947179
PITG_01291,-1.13E-01
PITG_01292,-0.21069579
PITG_01293,-0.111042847
PITG_01294,0.134114308
PITG_01295,-0.079289603
PITG_01296,-0.014652842
PITG_01297,0.391951647
PITG_01298,-0.278657926
PITG_01299,0.23994742
PITG_01300,-0.564872443
PITG_01301,0.056331022
PITG_01302,0.721386659
PITG_01303,-0.157823815
PITG_01304,-0.177087404
PITG_01305,0.415817756
PITG_01306,0.641178115
PITG_01307,0.742162792
PITG_01308,-0.313386288
PITG_01309,-0.190802899
PITG_01310,-1.043519774
PITG_01311,0.442146347
PITG_01312,0.128641625
PITG_01313,-0.240237036
PITG_01314,-0.352555169
PITG_01315,-0.032251079
PITG_01316,-0.195735569
PITG_01317,-0.711216945
PITG_01318,-0.076979944
PITG_01322,-0.618855155
PITG_01323,0.087802083
PITG_01324,-0.504945425
PITG_01325,-0.100422732
PITG_01326,-0.806005646
PITG_01328,-0.762669952
PITG_01329,0.106031039
PITG_01330,-1.143047
PITG_01332,-1.264798813
PITG_01333,1.04388024
PITG_01334,0.359585615
PITG_01335,-0.82724916
PITG_01336,-0.167345349
PITG_01337,-0.459974223
PITG_01338,0.189218225
PITG_01339,-0.442781558
PITG_01340,-0.268105755
PITG_01341,-0.03634616
PITG_01342,-0.374293189
PITG_01343,0.612154399
PITG_01344,-0.031155949
PITG_01345,-0.582207398
PITG_01346,-0.456522539
PITG_01348,0.221470448
PITG_01349,-0.993642952
PITG_01350,-0.337775986
PITG_01351,0.034825695
PITG_01352,0.263053756
PITG_01353,0.666317231
PITG_01354,-0.167178269
PITG_01356,-0.005113739
PITG_01357,0.068991325
PITG_01358,-0.418756298
PITG_01359,0.073683069
PITG_01360,-0.089889544
PITG_01361,-0.762496136
PITG_01362,0.357895057
PITG_01363,1.596585668
PITG_01365,-1.12202554
PITG_01366,-0.14141883
PITG_01367,-0.293710758
PITG_01368,-0.612233284
PITG_01369,-0.899026767
PITG_01370,-0.424939589
PITG_01372,0.133877846
PITG_01373,-0.070404176
PITG_01374,-0.534683473
PITG_01375,-0.150665385
PITG_01376,-0.002659562
PITG_01377,-0.360108613
PITG_01378,0.002357632
PITG_01379,-0.101650484
PITG_01380,0.17879479
PITG_01381,0.429617884
PITG_01382,-0.93911434
PITG_01383,0.250011166
PITG_01384,0.167099403
PITG_01385,0.162801588
PITG_01386,-0.00038876
PITG_01387,0.395473034
PITG_01388,-0.237446217
PITG_01389,-1.170384142
PITG_01390,-1.010666779
PITG_01391,0.110487442
PITG_01392,-0.019748328
PITG_01395,-0.062863409
PITG_01396,-0.268165827
PITG_01397,-0.68393751
PITG_01398,-1.26749972
PITG_01399,-0.443674563
PITG_01400,-1.328996059
PITG_01401,-0.813266154
PITG_01402,-0.181048423
PITG_01403,0.595498578
PITG_01404,-0.845458289
PITG_01405,-0.532611261
PITG_01406,0.093599914
PITG_01407,-0.219693447
PITG_01408,-1.464762954
PITG_01409,-0.861142609
PITG_01410,-0.332583873
PITG_01411,-0.770690354
PITG_01412,0.475517924
PITG_01413,0.160822974
PITG_01414,-0.022509308
PITG_01415,0.434189434
PITG_01416,0.004371156
PITG_01417,-1.246441408
PITG_01418,-0.171495053
PITG_01419,-0.203019008
PITG_01421,-0.752298961
PITG_01423,-0.076052298
PITG_01424,0.132180787
PITG_01425,-0.391040013
PITG_01426,-0.256328773
PITG_01427,0.228799955
PITG_01428,-0.572565132
PITG_01429,-1.483562228
PITG_01430,0.552976534
PITG_01431,-0.688639381
PITG_01434,-0.292497384
PITG_01435,0.256225912
PITG_01436,-0.15921168
PITG_01437,-0.350445014
PITG_01438,-0.544658393
PITG_01439,0.231802129
PITG_01440,0.099895635
PITG_01441,-0.079194225
PITG_01442,-0.272416432
PITG_01443,-0.210355971
PITG_01444,-0.090176745
PITG_01445,0.264549672
PITG_01446,0.055957352
PITG_01447,-1.443853268
PITG_01448,0.033594376
PITG_01449,-0.247272702
PITG_01450,-0.959442164
PITG_01451,-0.037203444
PITG_01452,-0.254624186
PITG_01453,-1.2876909
PITG_01454,0.306807863
PITG_01455,0.845190218
PITG_01456,0.520682073
PITG_01457,-1.066658366
PITG_01458,-0.133176381
PITG_01459,-0.339731851
PITG_01460,-0.382267531
PITG_01461,0.329686216
PITG_01462,-0.394342188
PITG_01463,0.295684889
PITG_01464,0.180939101
PITG_01465,0.138448568
PITG_01466,0.10751978
PITG_01467,-0.278047038
PITG_01468,0.470645158
PITG_01469,0.169967212
PITG_01470,-0.321716214
PITG_01471,-0.777537402
PITG_01476,-0.345443553
PITG_01477,-1.485877176
PITG_01478,-0.310490418
PITG_01479,-0.325606901
PITG_01480,-0.100499972
PITG_01482,-0.139688378
PITG_01483,-0.395755635
PITG_01484,-0.96907199
PITG_01485,-0.179486452
PITG_01486,0.281215981
PITG_01487,0.694180111
PITG_01488,-0.114297076
PITG_01489,-0.415089008
PITG_01490,-0.269167601
PITG_01491,0.143896444
PITG_01492,-0.159246717
PITG_01493,-0.630074271
PITG_01494,-0.823389029
PITG_01495,-0.212832595
PITG_01496,-0.230617095
PITG_01497,0.286359716
PITG_01498,-0.471470738
PITG_01499,-0.406634759
PITG_01501,0.221540128
PITG_01502,-0.844924236
PITG_01504,-0.695373654
PITG_01507,0.480318464
PITG_01508,-0.127665016
PITG_01509,0.290986494
PITG_01510,-0.534073753
PITG_01511,-0.323973438
PITG_01512,-0.046981315
PITG_01513,-0.145163457
PITG_01514,0.530600509
PITG_01515,-0.595135607
PITG_01516,-0.444044765
PITG_01517,-0.137455104
PITG_01519,0.305064181
PITG_01520,-0.486709885
PITG_01523,-0.717317579
PITG_01524,-1.748767892
PITG_01525,-0.772554731
PITG_01526,-0.800495625
PITG_01527,-0.362419114
PITG_01528,-0.756456144
PITG_01529,0.247006801
PITG_01534,-0.39375629
PITG_01535,-0.564838434
PITG_01536,0.225303551
PITG_01537,0.487462103
PITG_01538,0.210885661
PITG_01539,-0.454307096
PITG_01540,0.456461799
PITG_01543,-0.389586941
PITG_01544,0.168225283
PITG_01546,0.06748291
PITG_01547,0.003254473
PITG_01549,-0.907999226
PITG_01550,0.214030948
PITG_01551,-0.84992616
PITG_01552,-0.249948815
PITG_01553,-0.139263964
PITG_01554,-0.370898836
PITG_01555,-0.49086468
PITG_01556,0.293512959
PITG_01557,-0.630499006
PITG_01558,-0.513337723
PITG_01559,-0.552465404
PITG_01560,0.729080997
PITG_01562,-0.024961234
PITG_01563,-0.058228646
PITG_01564,-0.263850152
PITG_01566,-0.062588925
PITG_01567,0.511707867
PITG_01568,0.240361107
PITG_01569,-0.318032526
PITG_01571,-0.068086122
PITG_01572,-0.083220022
PITG_01576,-0.192846275
PITG_01577,-0.154398498
PITG_01578,-0.872525011
PITG_01579,-0.13367881
PITG_01580,-0.055483849
PITG_01581,-0.236356708
PITG_01582,0.583804257
PITG_01583,0.264674076
PITG_01584,-0.278591968
PITG_01588,-0.705389585
PITG_01589,-0.5971817
PITG_01590,0.172625301
PITG_01591,-0.694829973
PITG_01592,0.061590377
PITG_01593,0.441286928
PITG_01594,-0.666051803
PITG_01595,-1.282074377
PITG_01598,0.059228187
PITG_01599,-1.235764302
PITG_01602,-0.503207796
PITG_01603,0.001642913
PITG_01604,-0.963380979
PITG_01605,-0.36591951
PITG_01606,-0.684440894
PITG_01607,-0.250087487
PITG_01608,-0.343535396
PITG_01610,0.054228868
PITG_01614,-0.473635669
PITG_01615,0.295501644
PITG_01616,-0.334227613
PITG_01617,-0.576217543
PITG_01618,0.095632769
PITG_01619,-1.43395104
PITG_01620,-0.164096033
PITG_01621,-0.071540547
PITG_01622,-0.214043369
PITG_01623,-0.417640344
PITG_01624,0.149613006
PITG_01625,1.261674539
PITG_01626,-0.353013641
PITG_01627,-0.266056017
PITG_01628,1.204311421
PITG_01630,0.128793873
PITG_01631,0.096546985
PITG_01632,-0.076421056
PITG_01633,0.235005951
PITG_01634,-0.216208808
PITG_01635,-0.149361749
PITG_01636,0.15542597
PITG_01637,-0.503308474
PITG_01638,0.300274041
PITG_01639,-0.44037387
PITG_01640,-0.767502825
PITG_01641,-0.49530436
PITG_01642,0.470523333
PITG_01643,0.021270411
PITG_01644,-0.20261038
PITG_01645,-0.099828923
PITG_01646,-0.595891673
PITG_01647,-0.181376706
PITG_01648,-0.118010586
PITG_01649,-0.103763137
PITG_01650,-0.183146919
PITG_01651,-0.488775698
PITG_01652,-0.047544485
PITG_01653,-0.297756381
PITG_01654,0.239839656
PITG_01655,-0.18366527
PITG_01658,0.457970045
PITG_01659,1.122132072
PITG_01661,0.289033159
PITG_01662,-0.693453681
PITG_01663,-0.594587114
PITG_01664,0.085784556
PITG_01665,0.34614382
PITG_01666,0.273845635
PITG_01667,0.263077705
PITG_01669,-1.688084799
PITG_01671,0.189442012
PITG_01672,0.021637445
PITG_01673,-0.037191866
PITG_01674,-0.519804037
PITG_01676,-0.243585275
PITG_01677,-0.574080755
PITG_01678,-0.164616458
PITG_01679,-0.5478091
PITG_01680,0.255103927
PITG_01681,0.254760153
PITG_01682,-0.244665834
PITG_01683,-0.865627876
PITG_01684,-0.442649384
PITG_01685,-0.2230907
PITG_01686,-0.004654732
PITG_01687,-0.050541843
PITG_01688,-0.247221859
PITG_01689,-0.91516819
PITG_01690,0.106495893
PITG_01691,-0.348330028
PITG_01692,0.203665898
PITG_01693,0.187899948
PITG_01694,-0.143450639
PITG_01695,0.891299401
PITG_01696,0.169388206
PITG_01697,-0.269947182
PITG_01698,-0.555606446
PITG_01700,-0.623134855
PITG_01701,-0.771536033
PITG_01702,-0.568533933
PITG_01703,-0.391894796
PITG_01704,0.204771551
PITG_01705,-0.471618295
PITG_01706,-0.08066919
PITG_01707,0.110269802
PITG_01708,-0.357741144
PITG_01709,-0.290511726
PITG_01710,-0.431510449
PITG_01711,-0.015453364
PITG_01712,0.09028343
PITG_01713,-0.370800546
PITG_01714,-0.891942413
PITG_01715,-0.362814528
PITG_01716,0.004748572
PITG_01717,-0.359996859
PITG_01718,-1.278269598
PITG_01719,-0.634824218
PITG_01720,0.283996367
PITG_01721,-0.481262347
PITG_01722,-0.026070406
PITG_01724,0.608502311
PITG_01725,0.41359694
PITG_01726,0.002635941
PITG_01727,0.540941014
PITG_01728,-0.172982328
PITG_01729,0.223311745
PITG_01730,0.172974288
PITG_01731,-0.011473947
PITG_01732,-0.092963115
PITG_01736,0.201766376
PITG_01737,-1.01555124
PITG_01738,-0.55533748
PITG_01739,-0.093839519
PITG_01740,-0.431292607
PITG_01741,0.193529341
PITG_01742,0.503653109
PITG_01743,0.076824992
PITG_01744,-0.326505814
PITG_01745,-0.658289736
PITG_01746,-0.032424055
PITG_01747,-0.085691004
PITG_01748,-0.215326754
PITG_01749,-0.544669562
PITG_01750,-0.516282316
PITG_01751,0.210308988
PITG_01752,-1.224968581
PITG_01753,0.827652948
PITG_01754,-0.118874961
PITG_01755,-0.267018928
PITG_01756,-0.678245936
PITG_01757,0.238517758
PITG_01759,-0.208122214
PITG_01760,0.080498182
PITG_01761,-0.595298401
PITG_01762,-0.59953742
PITG_01765,0.369362285
PITG_01768,-0.104592246
PITG_01769,0.258271243
PITG_01770,-0.035832896
PITG_01771,0.214014801
PITG_01772,0.484155008
PITG_01773,0.650201006
PITG_01774,-0.067390777
PITG_01775,-1.198025829
PITG_01776,-0.650956992
PITG_01777,-0.91334367
PITG_01778,-0.595944857
PITG_01781,-0.562791241
PITG_01782,-0.187621754
PITG_01783,-0.860405707
PITG_01784,-0.333832103
PITG_01785,-0.122777794
PITG_01786,0.085477606
PITG_01787,-0.347764079
PITG_01788,-0.445527329
PITG_01789,-0.200608672
PITG_01790,-0.70745614
PITG_01791,-2.12074313
PITG_01792,-0.012355798
PITG_01793,0.375941778
PITG_01794,0.121020602
PITG_01795,-0.167772301
PITG_01796,-0.647479317
PITG_01797,-0.615030516
PITG_01798,-0.981054504
PITG_01799,0.320999954
PITG_01800,-0.324991699
PITG_01801,0.042762352
PITG_01802,1.173554116
PITG_01804,-0.241226206
PITG_01807,0.427183133
PITG_01808,-0.000953434
PITG_01809,-0.284133829
PITG_01810,-0.63530872
PITG_01811,0.334221879
PITG_01812,0.344946311
PITG_01813,-0.209452189
PITG_01814,-0.834635832
PITG_01815,-0.750080414
PITG_01816,-0.282607984
PITG_01817,-0.573054118
PITG_01818,-0.600234304
PITG_01819,-0.359791546
PITG_01821,0.526756888
PITG_01822,-0.136734708
PITG_01823,0.287494388
PITG_01824,0.103347392
PITG_01825,0.672803752
PITG_01826,-0.652100459
PITG_01827,-0.08780052
PITG_01828,0.396239144
PITG_01830,0.141167268
PITG_01832,-1.108696209
PITG_01833,-0.445208115
PITG_01836,-0.257060917
PITG_01837,0.00621551
PITG_01838,0.731375174
PITG_01839,0.313036635
PITG_01840,-0.13265323
PITG_01841,0.449193743
PITG_01842,-0.088963851
PITG_01844,-0.491080281
PITG_01845,-1.161438425
PITG_01846,-0.304982278
PITG_01847,0.413385589
PITG_01848,-0.234084781
PITG_01849,0.049626381
PITG_01850,0.008087873
PITG_01851,-0.725236678
PITG_01852,-0.161320628
PITG_01853,0.089373742
PITG_01855,-0.167876545
PITG_01856,-0.04995624
PITG_01857,0.153922587
PITG_01858,-0.420551529
PITG_01859,0.201322069
PITG_01860,-0.416274266
PITG_01862,-0.626254318
PITG_01864,-0.176876434
PITG_01865,0.242832877
PITG_01866,0.629653003
PITG_01867,-0.693380883
PITG_01868,-0.097841888
PITG_01869,-0.642475374
PITG_01870,-0.493437368
PITG_01871,-0.938382638
PITG_01872,0.149976127
PITG_01873,-0.350908496
PITG_01875,0.34702314
PITG_01876,-0.280639175
PITG_01877,-0.448630394
PITG_01878,-0.381628471
PITG_01879,-0.041490046
PITG_01880,0.077011441
PITG_01881,0.849107572
PITG_01882,-0.258772216
PITG_01883,0.160917581
PITG_01884,-0.392377493
PITG_01888,-0.193076796
PITG_01889,0.044914083
PITG_01890,-0.429913236
PITG_01891,0.450354769
PITG_01892,-0.028388892
PITG_01893,-0.366264469
PITG_01894,0.343226958
PITG_01895,0.204333543
PITG_01896,0.43859205
PITG_01897,-0.087084755
PITG_01898,0.333725538
PITG_01899,-0.204187176
PITG_01902,0.358411992
PITG_01903,-0.43429607
PITG_01904,0.188633571
PITG_01905,0.338226863
PITG_01906,0.442405206
PITG_01907,0.098758173
PITG_01908,-0.621198525
PITG_01909,-0.104593904
PITG_01910,-0.488349494
PITG_01911,-0.215034439
PITG_01912,-0.058581813
PITG_01913,0.385216467
PITG_01914,-0.310727568
PITG_01919,-0.579874079
PITG_01920,0.052802038
PITG_01921,-0.014475979
PITG_01922,-1.142049884
PITG_01923,-0.166215178
PITG_01924,-0.114255893
PITG_01925,0.086586884
PITG_01926,-0.151852603
PITG_01927,-0.180758627
PITG_01928,-0.01077971
PITG_01929,0.122437968
PITG_01930,-0.517796621
PITG_01931,-0.127731473
PITG_01932,-0.333733092
PITG_01934,0.395315349
PITG_01935,0.331774502
PITG_01936,0.169566846
PITG_01937,-0.037221585
PITG_01938,-0.633461952
PITG_01939,-0.228507906
PITG_01940,-0.631043907
PITG_01941,-0.343871206
PITG_01942,0.508110301
PITG_01943,-0.279861749
PITG_01944,-0.281026654
PITG_01945,-0.737859588
PITG_01946,0.632817275
PITG_01947,-0.444345518
PITG_01948,0.588741646
PITG_01949,0.074686459
PITG_01950,-1.019367275
PITG_01951,-0.578418692
PITG_01952,0.376625332
PITG_01953,-0.311748371
PITG_01954,0.36634975
PITG_01955,0.327286032
PITG_01956,0.238716609
PITG_01957,-0.239540996
PITG_01958,0.00707308
PITG_01959,0.042291795
PITG_01960,-0.42664346
PITG_01961,-0.518257101
PITG_01962,0.488002692
PITG_01963,-1.10772069
PITG_01964,-1.032276769
PITG_01965,3.505525209
PITG_01966,-0.970292989
PITG_01969,0.359769291
PITG_01970,-1.032343574
PITG_01971,0.148584119
PITG_01973,0.53306964
PITG_01974,0.147942064
PITG_01975,0.39221364
PITG_01976,-0.740398967
PITG_01977,0.484816657
PITG_01978,0.027321499
PITG_01979,-0.508781559
PITG_01980,-0.218408863
PITG_01981,-0.429107649
PITG_01982,-0.306407804
PITG_01984,0.59189792
PITG_01985,-0.383791448
PITG_01986,-0.428301311
PITG_01987,0.914659324
PITG_01988,0.12989108
PITG_01989,0.346402352
PITG_01990,0.641478172
PITG_01991,-0.754435616
PITG_01992,-0.392235963
PITG_01993,0.154852886
PITG_01994,0.069559827
PITG_01995,-0.018139359
PITG_01996,-0.380787547
PITG_01997,-0.634206354
PITG_01998,0.080886536
PITG_01999,0.301965291
PITG_02000,1.354229512
PITG_02001,-0.168160519
PITG_02002,-0.814067809
PITG_02003,-0.115301231
PITG_02005,-0.498066653
PITG_02006,-0.162731759
PITG_02007,0.329556592
PITG_02008,1.253557541
PITG_02009,0.414992518
PITG_02010,0.015180802
PITG_02011,0.441776527
PITG_02016,-0.766395164
PITG_02017,-0.594297333
PITG_02018,0.382982305
PITG_02019,-0.617001083
PITG_02020,-0.118296397
PITG_02021,-0.34827409
PITG_02022,-0.974183324
PITG_02023,-0.103855383
PITG_02024,-0.185491649
PITG_02026,-0.273925671
PITG_02027,-0.588623561
PITG_02028,0.736118864
PITG_02029,1.104397918
PITG_02030,1.0884628
PITG_02031,-0.234582173
PITG_02032,0.43667726
PITG_02033,-0.190130087
PITG_02034,-0.283163195
PITG_02035,-0.635933649
PITG_02036,-0.69428114
PITG_02037,0.213755441
PITG_02038,-1.339429156
PITG_02039,-0.147718695
PITG_02040,-0.0779448
PITG_02041,0.095691385
PITG_02042,-0.288029548
PITG_02043,0.144704696
PITG_02044,0.080914611
PITG_02045,-0.439775365
PITG_02046,-0.602159993
PITG_02047,-0.57694651
PITG_02048,0.11674009
PITG_02049,-0.220424386
PITG_02050,-0.719444349
PITG_02051,0.064004955
PITG_02052,-0.267167219
PITG_02053,-0.21078989
PITG_02054,-0.176597647
PITG_02055,-0.297529908
PITG_02058,0.081646259
PITG_02059,0.093472111
PITG_02062,0.532343451
PITG_02063,-0.251043138
PITG_02067,-0.115006531
PITG_02068,-1.137415957
PITG_02069,-0.609687448
PITG_02070,-0.141787752
PITG_02071,-0.793008876
PITG_02072,-0.119259025
PITG_02073,-0.861821692
PITG_02074,0.003888861
PITG_02075,-0.286329457
PITG_02076,0.139679774
PITG_02077,-0.020814969
PITG_02078,0.295813039
PITG_02079,-0.248580302
PITG_02080,0.451463129
PITG_02081,0.791580495
PITG_02082,-0.170575419
